endTime,artistName,trackName,msPlayed,uri
2022-02-12 02:35,Rihanna,Kiss It Better,253080,0UHB9METy4VCXNgkcGqHqS
2022-02-12 02:39,Rihanna,Umbrella,275986,
2022-02-12 02:44,Rihanna,Love The Way You Lie (Part II) - Pt. 2,296226,
2022-02-12 02:48,Rihanna,Sex With Me,206400,
2022-02-12 02:52,Rihanna,Loveeeeeee Song,256320,
2022-02-12 02:55,Rihanna,You Da One,200013,
2022-02-12 02:59,Rihanna,FourFiveSeconds,188238,
2022-02-12 03:02,Rihanna,Unfaithful,226973,
2022-02-12 03:06,Rihanna,Disturbia,238626,
2022-02-12 03:10,Rihanna,"Sledgehammer - From The Motion Picture ""Star Trek Beyond""",211400,
2022-02-12 03:14,Rihanna,Pon de Replay,246960,
2022-02-12 03:18,Rihanna,Russian Roulette,227533,
2022-02-12 03:21,Mike WiLL Made-It,Nothing Is Promised (with Rihanna),170751,
2022-02-12 03:25,Rihanna,Take A Bow,229413,
2022-02-12 03:28,Rihanna,Man Down,183484,
2022-02-12 14:09,Daniel Caesar,Best Part (feat. H.E.R.),5380,4OBZT9EnhYIV17t4pGw7ig
2022-02-12 14:13,Daniel Caesar,SUPERPOSITION,263794,45PxuJqJBnPXZKLxoo9Apj
2022-02-12 14:17,Daniel Caesar,ENTROPY,261291,
2022-02-12 14:19,Daniel Caesar,A Cappella,88916,3XlzpaHje8MlpaGe8twgr7
2022-02-12 14:22,Daniel Caesar,Take Me Away (feat. Syd),155157,
2022-02-12 14:23,Daniel Caesar,Take Me Away (feat. Syd),20417,
2022-02-12 14:23,Daniel Caesar,A Cappella,88916,3XlzpaHje8MlpaGe8twgr7
2022-02-12 14:28,Daniel Caesar,Japanese Denim,259240,1boXOL0ua7N2iCOUVI1p9F
2022-02-12 16:51,Daniel Caesar,Japanese Denim,11606,1boXOL0ua7N2iCOUVI1p9F
2022-02-12 16:55,Daniel Caesar,Hold Me Down,231267,
2022-02-12 16:58,Daniel Caesar,Loose,185522,59acp1OhcvxwVBwQJBYKuX
2022-02-12 17:01,Jessie Reyez,"Figures, a Reprise",192826,0qynxleiY0wavOijAW9trC
2022-02-12 17:03,Daniel Caesar,Streetcar,96345,7Cu2COdH93MnuireuKNiS3
2022-02-12 17:28,Daniel Caesar,Streetcar,1173,7Cu2COdH93MnuireuKNiS3
2022-02-12 17:33,Mac Miller,Ladders,287040,
2022-02-12 17:37,Michael Kiwanuka,Cold Little Heart - Radio Edit,210299,7KX65PC1UZuImsUInThbav
2022-02-12 17:39,Amber Mark,Bliss,173774,
2022-02-12 17:40,Charlotte Cardin,Over Me,3339,4vjO5BljnttgRtYr7XIRPZ
2022-02-12 17:40,Sir Sly,Bang,6960,5GbK9am1svakX356ltRPcm
2022-02-12 17:42,Brittany Howard,Baby - Gitty Remix featuring Syd,145725,53s1fe0PsGqag2oZ5CrLtg
2022-02-12 17:56,Amber Mark,Thong Song,142175,
2022-02-13 00:33,Charlotte Cardin,Phoenix,227600,2MW95MMZxT0UoKLNcaTJ8O
2022-02-13 00:36,Charlotte Cardin,Passive Aggressive,189840,23A2H7NeguB5mYonS3KnSp
2022-02-13 00:40,Charlotte Cardin,Anyone Who Loves Me,236533,0PFWKBTSeRDZV8K4boqdrW
2022-02-13 00:44,Charlotte Cardin,Meaningless,217493,6xrQkzFMwF4FFHezzS2VRG
2022-02-13 00:47,Charlotte Cardin,Daddy,170093,7jeqg2P5vPGfOSWzKRbcsi
2022-02-13 00:50,Charlotte Cardin,Sex to Me,216186,77sZ0t591bcv6nBLbxkmQz
2022-02-13 00:53,Charlotte Cardin,Good Girl,158746,7h2bnYbtGIh1eBTJiAObuX
2022-02-13 00:56,Charlotte Cardin,Sad Girl,195426,0PJJlfLu0zqJE4vg32kn63
2022-02-13 01:00,Charlotte Cardin,XOXO,226906,
2022-02-13 01:03,Charlotte Cardin,Oceans,209066,4d7BNuSCBiFA2zs1Vs1ea0
2022-02-13 01:07,Charlotte Cardin,Sun Goes Down (Buddy),218600,0BrYYNvXuk3BwLlzcVxzj5
2022-02-13 01:11,Charlotte Cardin,Romeo,224213,6a80fpUQyu8ZObGP3PxjZJ
2022-02-13 01:15,Charlotte Cardin,Je Quitte,257146,0xr5GBdqUGVyTnU15Ez32s
2022-02-13 01:18,Charlotte Cardin,Scorpio Season,185213,3zOMHLVVWWb1NvD9jkVoAf
2022-02-13 01:21,Charlotte Cardin,"You Lie, You Die",150080,
2022-02-13 01:23,Charlotte Cardin,Changing,157493,
2022-02-13 01:25,Charlotte Cardin,Over Me,136640,4vjO5BljnttgRtYr7XIRPZ
2022-02-13 01:28,Charlotte Cardin,Passive Aggressive (Johnny GOLD Remix),171213,
2022-02-13 01:31,Charlotte Cardin,C'est La Vie,163093,
2022-02-13 01:35,Charlotte Cardin,Phoenix (Reprise),219526,
2022-02-13 01:39,Charlotte Cardin,Phoenix,227600,2MW95MMZxT0UoKLNcaTJ8O
2022-02-13 01:42,Charlotte Cardin,Anyone Who Loves Me,32504,0PFWKBTSeRDZV8K4boqdrW
2022-02-13 01:42,Charlotte Cardin,Passive Aggressive,189840,23A2H7NeguB5mYonS3KnSp
2022-02-13 01:47,MIKA,Origin Of Love,276973,
2022-02-13 01:51,MIKA,Lola,224826,
2022-02-13 01:54,MIKA,Stardust,198066,
2022-02-13 01:57,MIKA,Make You Happy - French Version,215826,
2022-02-13 02:01,MIKA,Underwater,191533,
2022-02-13 02:04,MIKA,Overrated,218080,
2022-02-13 02:05,MIKA,Kids,33648,
2022-02-13 02:08,MIKA,Love You When I'm Drunk,173840,
2022-02-13 02:11,MIKA,Step With Me,216080,
2022-02-13 02:12,MIKA,Popular Song,16948,
2022-02-13 02:15,MIKA,Emily,214426,
2022-02-13 02:19,MIKA,Heroes,197226,
2022-02-13 02:22,MIKA,Celebrate,188000,
2022-02-13 02:25,MIKA,Elle me dit,218906,
2022-02-13 02:29,MIKA,Karen - French Version,236933,
2022-02-13 02:33,MIKA,L’Amour Dans Le Mauvais Temps - French Version,246680,
2022-02-13 02:36,MIKA,Un Soleil Mal Lune - French Version,185946,
2022-02-13 02:42,MIKA,Make You Happy - Cherokee Remix,347040,
2022-02-13 02:43,MIKA,Celebrate - Robbie Rivera Remix,38191,
2022-02-13 02:46,MIKA,Talk About You,202506,
2022-02-13 02:50,MIKA,Good Guys,204320,
2022-02-13 02:53,MIKA,L’amour Fait Ce Qu’il Veut,205453,
2022-02-13 02:57,MIKA,All She Wants,219733,
2022-02-13 03:00,MIKA,Last Party,220013,
2022-02-13 03:03,MIKA,Les Baisers Perdus,165040,
2022-02-13 03:07,MIKA,No Place In Heaven,199440,
2022-02-13 03:11,MIKA,Staring At The Sun,215893,
2022-02-13 03:15,MIKA,Hurts,217480,
2022-02-13 03:18,MIKA,Boum Boum Boum,206333,
2022-02-13 03:21,MIKA,Good Wife,198080,
2022-02-13 03:25,MIKA,J’ai pas envie,182986,
2022-02-13 03:27,MIKA,Oh Girl You’re The Devil,172426,
2022-02-13 03:31,MIKA,Ordinary Man,226106,
2022-02-13 03:34,MIKA,Je Chante,168346,
2022-02-13 03:38,MIKA,Tant Que J'ai Le Soleil,216360,
2022-02-13 03:41,MIKA,Hurts - Remix,207400,
2022-02-13 03:45,MIKA,Beautiful Disaster,224400,
2022-02-13 03:48,MIKA,Feels Like Love,184160,
2022-02-13 03:52,MIKA,Toy Boy - Orchestra Version,245053,
2022-02-13 03:55,MIKA,Grace Kelly - Orchestra Version,200653,
2022-02-13 03:59,MIKA,Underwater - Orchestra Version,222053,
2022-02-13 04:03,MIKA,Boum Boum Boum - Orchestra Version,232186,
2022-02-13 04:06,MIKA,Relax (Take It Easy) - Orchestra Version,191586,
2022-02-13 04:10,MIKA,Last Party - Orchestra Version,250960,
2022-02-13 04:15,MIKA,Origin Of Love - Orchestra Version,302653,
2022-02-13 04:21,MIKA,Happy Ending - Orchestra Version,338746,
2022-02-13 04:26,MIKA,Over My Shoulder - Orchestra Version,293453,
2022-02-13 04:30,MIKA,Good Guys - Orchestra Version,260680,
2022-02-13 04:34,MIKA,Rain - Orchestra Version,249026,
2022-02-13 04:39,MIKA,Any Other World - Orchestra Version,288933,
2022-02-13 04:41,MIKA,Love Today - Orchestra Version,99972,
2022-02-13 22:02,Foster The People,Pay the Man,233720,
2022-02-13 22:06,Foster The People,Doing It for the Money,226026,
2022-02-13 22:10,Foster The People,Sit Next to Me,243146,
2022-02-13 22:14,Foster The People,SHC,248106,
2022-02-13 22:18,Foster The People,I Love My Friends,225426,
2022-02-13 22:20,Foster The People,Orange Dream,80373,
2022-02-13 22:24,Foster The People,Static Space Lover,240080,
2022-02-13 22:27,Foster The People,Lotus Eater,182653,
2022-02-13 22:28,Foster The People,Time to Get Closer,57906,
2022-02-13 22:32,Foster The People,Loyal Like Sid & Nancy,279960,
2022-02-13 22:36,Foster The People,Harden the Paint,226765,
2022-02-13 22:39,Jordan Rakei,Family,207986,4Z445fris6yqDTeu7GWtAR
2022-02-13 22:44,Jordan Rakei,Send My Love,244933,
2022-02-13 22:47,Jordan Rakei,Illusion,194386,
2022-02-13 22:51,Jordan Rakei,Unguarded,254120,58WPx8AAOn1RYPxlWvNjQr
2022-02-13 22:55,Jordan Rakei,Clouds,252346,
2022-02-13 22:59,Jordan Rakei,What We Call Life,233186,
2022-02-13 23:03,Jordan Rakei,Runaway,220640,
2022-02-13 23:06,Jordan Rakei,Wings,205760,
2022-02-13 23:12,Jordan Rakei,Brace,344373,
2022-02-13 23:13,Jordan Rakei,The Flood,77959,
2022-02-13 23:20,Jordan Rakei,The Flood,357187,
2022-02-13 23:24,Jordan Rakei,Family,207986,4Z445fris6yqDTeu7GWtAR
2022-02-13 23:28,Jordan Rakei,Send My Love,244933,
2022-02-13 23:31,Jordan Rakei,Illusion,194386,
2022-02-13 23:35,Jordan Rakei,Unguarded,254120,58WPx8AAOn1RYPxlWvNjQr
2022-02-13 23:40,Jordan Rakei,What We Call Life,12241,
2022-02-13 23:40,Jordan Rakei,Clouds,252346,
2022-02-13 23:43,Jordan Rakei,Mad World,195971,
2022-02-13 23:46,Jordan Rakei,Say Something,160966,
2022-02-13 23:50,Jordan Rakei,Mind’s Eye,246087,
2022-02-13 23:54,Jordan Rakei,Rolling into One,259196,
2022-02-13 23:59,Jordan Rakei,Oasis,260923,
2022-02-14 00:03,Jordan Rakei,Wildfire,248857,
2022-02-14 00:06,Jordan Rakei,Signs,179693,
2022-02-14 00:10,Jordan Rakei,You & Me,254450,
2022-02-14 00:13,Jordan Rakei,Moda,176053,
2022-02-14 00:18,Jordan Rakei,Speak,287840,
2022-02-14 00:23,Jordan Rakei,Mantra,348972,
2022-02-14 00:28,Jordan Rakei,Borderline,255239,
2022-02-14 00:31,Jordan Rakei,Signs,178723,
2022-02-14 00:34,Jordan Rakei,Always Coming,227599,
2022-02-14 00:39,Jordan Rakei,Speak - Live Piano Session,277696,
2022-02-14 00:43,Jordan Rakei,Best Part - BBC Maida Vale Session,203007,
2022-02-14 00:50,Jordan Rakei,Mind’s Eye - The Pool Session,430442,
2022-02-14 00:54,Jordan Rakei,You & Me - KCRW Session,270138,
2022-02-14 01:00,Jordan Rakei,Mad World - The Pool Session,355229,
2022-02-14 01:06,Jordan Rakei,Mantra - The Pool Session,367571,
2022-02-14 01:11,Jordan Rakei,Rolling into One - The Pool Session,273225,
2022-02-14 01:12,Jordan Rakei,Mad World,56674,
2022-02-14 01:17,Fink,Covering Your Tracks,331640,
2022-02-14 01:22,Alfa Mist,Mulago,247106,
2022-02-14 01:26,Charlotte Day Wilson,Mountains,248135,
2022-02-14 01:30,Moreton,Count a Heart,214552,
2022-02-14 01:33,Puma Blue,Untitled 2,210053,
2022-02-14 01:37,Connan Mockasin,Momo's,217999,
2022-02-14 01:41,C Duncan,He Came from the Sun,236400,
2022-02-14 01:46,oso leone,Virtual U,304186,
2022-02-14 01:51,Joe Armon-Jones,Idiom,276317,
2022-02-14 01:53,Snowpoet,Eviternity,117243,
2022-02-14 01:55,MARO,Forever & Always,172127,
2022-02-14 02:00,Homay Schmitz,Speak Up,298097,
2022-02-14 02:08,Bill Laurance,Singularity,441693,
2022-02-14 02:11,Jordan Rakei,"Lover, You Should've Come Over (Exclusive Cover Version)",180140,
2022-02-14 02:16,Cubicolor,Counterpart,314042,
2022-02-14 02:22,Jordan Rakei,Imagination,349629,
2022-02-14 02:26,Alejandro Gonzalez Inarritu,Imagination (Exclusive Spoken Word),248888,
2022-02-14 02:30,Fink,Covering Your Tracks,254849,
2022-02-14 02:36,Jordan Rakei,Eye To Eye,351895,
2022-02-14 02:40,Jordan Rakei,May,244046,
2022-02-14 02:43,Jordan Rakei,Sorceress,183814,
2022-02-14 02:47,Jordan Rakei,Nerve,235269,
2022-02-14 02:52,Jordan Rakei,Goodbyes,296186,
2022-02-14 03:06,Jordan Rakei,Clues Blues,86427,
2022-02-14 15:01,Jordan Rakei,Clues Blues,166747,
2022-02-14 15:02,Jordan Rakei,Chemical Coincidence,28821,
2022-02-14 15:02,Chloe x Halle,Intro,28066,
2022-02-14 15:05,Chloe x Halle,Forgive Me,157866,
2022-02-14 15:09,Chloe x Halle,Baby Girl,212373,
2022-02-14 15:12,Chloe x Halle,Do It,176786,2mE9iW3E4iteXrrWneOYsT
2022-02-14 15:14,Chloe x Halle,Tipsy,152880,
2022-02-14 15:19,Chloe x Halle,Ungodly Hour,255893,0JLcFGzhW8cs2H6AwQFSzC
2022-02-14 15:24,Chloe x Halle,Busy Boy,189613,
2022-02-14 15:26,Chloe x Halle,Catch Up (feat. Mike WiLL Made-It),100588,
2022-02-14 17:28,Chloe x Halle,Do It,798,2mE9iW3E4iteXrrWneOYsT
2022-02-14 17:28,Chloe x Halle,Ungodly Hour,23,0JLcFGzhW8cs2H6AwQFSzC
2022-02-14 17:28,Chloe x Halle,Catch Up (feat. Mike WiLL Made-It),24759,
2022-02-14 17:28,Chloe x Halle,Busy Boy,526,
2022-02-14 17:28,Chloe x Halle,Tipsy,564,
2022-02-14 17:28,Chloe x Halle,Baby Girl,898,
2022-02-14 17:28,Chloe x Halle,Forgive Me,893,
2022-02-14 17:29,Chloe x Halle,Intro,28066,
2022-02-14 17:31,Chloe x Halle,Forgive Me,157866,
2022-02-14 17:37,Chloe x Halle,Baby Girl,212373,
2022-02-14 17:40,Chloe x Halle,Do It,176786,2mE9iW3E4iteXrrWneOYsT
2022-02-14 17:42,Chloe x Halle,Tipsy,152880,
2022-02-14 17:47,Chloe x Halle,Ungodly Hour,255893,0JLcFGzhW8cs2H6AwQFSzC
2022-02-14 17:48,Chloe x Halle,Catch Up (feat. Mike WiLL Made-It),3196,
2022-02-14 17:48,Chloe x Halle,Busy Boy,50242,
2022-02-14 17:48,Chloe x Halle,Overwhelmed,52266,
2022-02-14 17:52,Chloe x Halle,Lonely,195426,
2022-02-14 17:55,Chloe x Halle,Don't Make It Harder On Me,215066,1osZ4ByxDPk5JbUqnyBJ1v
2022-02-14 17:59,Chloe x Halle,Don't Make It Harder On Me,215066,1osZ4ByxDPk5JbUqnyBJ1v
2022-02-14 18:02,Chloe x Halle,Wonder What She Thinks of Me,211586,
2022-02-14 18:03,Chloe x Halle,Intro,17819,
2022-02-14 18:03,Chloe x Halle,ROYL,34786,
2022-02-14 18:44,Chloe x Halle,Intro,10247,
2022-02-14 18:47,Chloe x Halle,Forgive Me,157866,
2022-02-14 18:50,Chloe x Halle,Baby Girl,212373,
2022-02-14 18:53,Chloe x Halle,Do It,149430,2mE9iW3E4iteXrrWneOYsT
2022-02-14 20:05,Jordan Rakei,Family,207986,4Z445fris6yqDTeu7GWtAR
2022-02-14 20:09,Jordan Rakei,Send My Love,244933,
2022-02-14 20:12,Jordan Rakei,Illusion,194386,
2022-02-14 20:16,Jordan Rakei,Unguarded,254120,58WPx8AAOn1RYPxlWvNjQr
2022-02-14 20:25,Jordan Rakei,Clouds,252346,
2022-02-14 20:28,Jordan Rakei,What We Call Life,233186,
2022-02-14 20:32,Jordan Rakei,Runaway,220640,
2022-02-14 20:36,Jordan Rakei,Wings,205760,
2022-02-14 20:41,Jordan Rakei,Brace,344373,
2022-02-14 20:49,Jordan Rakei,The Flood,435146,
2022-02-14 20:52,Jordan Rakei,Family,207986,4Z445fris6yqDTeu7GWtAR
2022-02-14 20:53,Jordan Rakei,Send My Love,51511,
2022-02-14 20:56,Jordan Rakei,Mad World,195971,
2022-02-14 20:59,Jordan Rakei,Say Something,160966,
2022-02-14 21:03,Jordan Rakei,Mind’s Eye,246087,
2022-02-14 21:09,Jordan Rakei,Rolling into One,259196,
2022-02-14 21:21,Jordan Rakei,Oasis,89303,
2022-02-14 23:49,Jordan Rakei,Oasis,3661,
2022-02-14 23:53,Jordan Rakei,Family,207986,4Z445fris6yqDTeu7GWtAR
2022-02-14 23:57,Jordan Rakei,Send My Love,244933,
2022-02-15 00:00,Jordan Rakei,Illusion,194386,
2022-02-15 00:04,Jordan Rakei,Unguarded,254120,58WPx8AAOn1RYPxlWvNjQr
2022-02-15 00:08,Jordan Rakei,Clouds,252346,
2022-02-15 00:12,Jordan Rakei,What We Call Life,233186,
2022-02-15 00:16,Jordan Rakei,Runaway,220640,
2022-02-15 00:34,Jordan Rakei,Wings,153878,
2022-02-15 02:55,Jordan Rakei,Wings,53138,
2022-02-15 03:01,Jordan Rakei,Brace,344373,
2022-02-15 03:08,Jordan Rakei,The Flood,435146,
2022-02-15 03:11,Jordan Rakei,Family,162872,4Z445fris6yqDTeu7GWtAR
2022-02-15 03:12,Jordan Rakei,Family,40669,4Z445fris6yqDTeu7GWtAR
2022-02-15 03:15,Jordan Rakei,Mad World,195971,
2022-02-15 03:18,Jordan Rakei,Say Something,160966,
2022-02-15 03:29,Jordan Rakei,Mind’s Eye,67132,
2022-02-15 14:16,Chloe x Halle,Intro,28066,
2022-02-15 14:18,Chloe x Halle,Forgive Me,157866,
2022-02-15 14:22,Chloe x Halle,Baby Girl,212373,
2022-02-15 14:25,Chloe x Halle,Do It,176786,2mE9iW3E4iteXrrWneOYsT
2022-02-15 14:25,Chloe x Halle,Tipsy,23272,
2022-02-15 14:29,Chloe x Halle,Ungodly Hour,255893,0JLcFGzhW8cs2H6AwQFSzC
2022-02-15 14:32,Chloe x Halle,Busy Boy,189613,
2022-02-15 14:36,Chloe x Halle,Catch Up (feat. Mike WiLL Made-It),184493,
2022-02-15 14:36,Chloe x Halle,Overwhelmed,52266,
2022-02-15 14:40,Chloe x Halle,Lonely,195426,
2022-02-15 14:43,Chloe x Halle,Don't Make It Harder On Me,215066,1osZ4ByxDPk5JbUqnyBJ1v
2022-02-15 14:47,Chloe x Halle,Wonder What She Thinks of Me,211586,
2022-02-15 14:47,Chloe x Halle,ROYL,5929,
2022-02-15 14:47,Chloe x Halle,Forgive Me,26780,
2022-02-15 14:48,Jean Deaux,Moody! (feat. Saba),27903,
2022-02-15 14:48,iyla,Strings,4301,
2022-02-15 14:48,Jazmine Sullivan,On It,18387,
2022-02-15 14:51,Mereba,Rider,165186,
2022-02-15 14:54,Justine Skye,Know Myself,167493,
2022-02-15 14:57,Chloe x Halle,Busy Boy,189613,
2022-02-15 15:00,Janelle Monáe,I Like That,200338,
2022-02-15 15:04,iyla,Juice,208024,
2022-02-15 15:07,Mariah the Scientist,Always n Forever (feat. Lil Baby),197040,
2022-02-15 15:10,Mereba,Sandstorm (feat. JID),179026,
2022-02-15 15:36,Nao,Antidote (feat. Adekunle Gold),202626,
2022-02-15 15:39,Chloe x Halle,Don't Make It Harder On Me,215066,1osZ4ByxDPk5JbUqnyBJ1v
2022-02-15 15:47,Jean Deaux,Anytime (feat. Kehlani & ROMderful),256310,
2022-02-15 15:51,Bree Runway,HOT HOT,8697,
2022-02-15 15:51,Leikeli47,Money,175146,
2022-02-15 16:59,Jordan Rakei,Bruises,266859,4zuzAypEjNbmkfpMaef7AB
2022-02-15 17:02,Omar Apollo,Invincible (feat. Daniel Caesar),216160,
2022-02-15 17:05,Bastille,Plug In…,160294,
2022-02-15 17:08,Emmit Fenn,The Chase,193608,44j2camBItOSBgDTWAEZaZ
2022-02-15 17:12,BRUX,Take ft. Kimbra - Pat Lok Remix,197480,
2022-02-15 17:16,Ed Sheeran,The Joker And The Queen (feat. Taylor Swift),12010,
2022-02-15 17:16,ODESZA,The Last Goodbye (feat. Bettye LaVette),269251,
2022-02-15 17:17,Ed Sheeran,The Joker And The Queen (feat. Taylor Swift),949,
2022-02-15 17:17,BRUX,Take ft. Kimbra - Pat Lok Remix,5653,
2022-02-15 17:17,ODESZA,The Last Goodbye (feat. Bettye LaVette),1152,
2022-02-15 17:17,Emmit Fenn,The Chase,10666,44j2camBItOSBgDTWAEZaZ
2022-02-15 17:19,Saweetie,Closer (feat. H.E.R.),168873,
2022-02-15 17:23,Diplo,Don't Forget My Love,199090,
2022-02-15 17:26,Raveena,Love Overgrown,200440,
2022-02-15 17:29,Doja Cat,Celebrity Skin,159651,
2022-02-15 17:31,Labrinth,"Yeh I Fuckin' Did It - From ""Euphoria"" An HBO Original Series",131720,
2022-02-15 17:34,Luno,I'll Look After You (feat. Haux),181162,
2022-02-15 17:37,Orion Sun,dirty dancer,169720,
2022-02-15 17:39,MEDUZA,Tell It To My Heart (feat. Hozier) - Chemical Surf Remix,145362,
2022-02-15 17:43,alt-J,The Actor,240893,
2022-02-15 17:46,Cautious Clay,25/8,158066,
2022-02-15 17:50,Fivio Foreign,City of Gods,256000,
2022-02-15 17:55,Hippo Campus,Understand,268633,3AllE6eMMUwKLj7IsIJaMy
2022-02-15 17:58,EXES,Spiritually Enlightened at 29,173802,
2022-02-15 17:59,Jennifer Lopez,Marry Me - Kat & Bastian Duet,72071,
2022-02-15 18:03,NEIKED,Better Days (NEIKED x Mae Muller x J Balvin x Polo G),222089,2psUZ3pOZZ95FHLgPvWv05
2022-02-15 18:04,Pink Sweat$,Pink Moon,78285,
2022-02-15 18:04,Saweetie,Closer (feat. H.E.R.),4576,
2022-02-15 18:04,Diplo,Don't Forget My Love,14986,
2022-02-15 18:05,Luno,I'll Look After You (feat. Haux),14485,
2022-02-15 18:05,Raveena,Love Overgrown,8725,
2022-02-15 18:05,Labrinth,"Yeh I Fuckin' Did It - From ""Euphoria"" An HBO Original Series",11146,
2022-02-15 18:05,Doja Cat,Celebrity Skin,26175,
2022-02-15 18:06,NEIKED,Better Days (NEIKED x Mae Muller x J Balvin x Polo G),8714,2psUZ3pOZZ95FHLgPvWv05
2022-02-15 18:06,alt-J,The Actor,3274,
2022-02-15 18:06,Hippo Campus,Understand,12362,3AllE6eMMUwKLj7IsIJaMy
2022-02-15 18:06,Orion Sun,dirty dancer,6474,
2022-02-15 18:06,MEDUZA,Tell It To My Heart (feat. Hozier) - Chemical Surf Remix,1984,
2022-02-15 18:06,Jennifer Lopez,Marry Me - Kat & Bastian Duet,298,
2022-02-15 18:06,Fivio Foreign,City of Gods,1375,
2022-02-15 18:06,EXES,Spiritually Enlightened at 29,5642,
2022-02-15 18:06,Cautious Clay,25/8,9151,
2022-02-15 18:07,Pink Sweat$,Pink Moon,8949,
2022-02-15 18:07,PinkPantheress,Noticed I cried - O.J.C Remix,37418,
2022-02-15 18:08,Toj,Tara Na,28181,
2022-02-15 18:11,Bad Suns,Apocalypse Whenever,218621,0a34sxAfzKlTLhk3J0l57b
2022-02-15 18:14,MØ,Cool to Cry,171760,
2022-02-15 18:15,Years & Years,Consequences,650,
2022-02-15 18:15,Years & Years,Consequences,27466,
2022-02-15 18:15,Bad Suns,Apocalypse Whenever,13482,0a34sxAfzKlTLhk3J0l57b
2022-02-15 18:15,MØ,Cool to Cry,512,
2022-02-15 18:17,Johannes Brahms,"7 Fantasies, Op. 116: No. 1, Capriccio in D Minor. Presto energico",158533,
2022-02-15 18:20,Jordan Rakei,Bruises,15142,4zuzAypEjNbmkfpMaef7AB
2022-02-15 18:20,Amaarae,SAD GIRLZ LUV MONEY Remix (feat. Kali Uchis and Moliy) - Slowed + Reverb,138646,
2022-02-15 18:24,Hippo Campus,2 Young 2 Die,220515,
2022-02-15 18:27,Hippo Campus,Blew Its,178208,
2022-02-15 18:29,Hippo Campus,Ashtray,155368,
2022-02-15 18:32,Hippo Campus,Bang Bang,174368,
2022-02-15 18:35,Hippo Campus,Semi Pro,182475,
2022-02-15 18:39,Hippo Campus,Ride or Die,210608,
2022-02-15 18:42,Hippo Campus,Scorpio,195808,
2022-02-15 18:45,Hippo Campus,Listerine,191982,
2022-02-15 18:50,Hippo Campus,Boys,253848,7yfLvK7r1w5bql3G0Uha5w
2022-02-15 19:49,Hippo Campus,Understand,268633,3AllE6eMMUwKLj7IsIJaMy
2022-02-15 19:51,Hippo Campus,2 Young 2 Die,134056,
2022-02-15 19:53,Hippo Campus,2 Young 2 Die,86458,
2022-02-15 19:55,Hippo Campus,Understand,133027,3AllE6eMMUwKLj7IsIJaMy
2022-02-15 19:56,Hippo Campus,Blew Its,178208,
2022-02-15 19:58,Hippo Campus,Ashtray,155368,
2022-02-15 20:01,Hippo Campus,Bang Bang,174368,
2022-02-15 20:04,Hippo Campus,Semi Pro,182475,
2022-02-15 20:07,Hippo Campus,Ride or Die,158362,
2022-02-15 22:01,Hippo Campus,Ride or Die,52246,
2022-02-15 22:02,Hippo Campus,Scorpio,54176,
2022-02-15 22:05,EXES,Girl of My Dreams,224725,4wSTWRT7MfTUTmvaeeTxZw
2022-02-15 22:08,Charlotte Cardin,Les jupes,180452,7HCKrwom1hMdLi6JlkWziV
2022-02-15 22:12,NEIKED,Better Days (NEIKED x Mae Muller x J Balvin x Polo G),222089,2psUZ3pOZZ95FHLgPvWv05
2022-02-15 22:13,Kasbo,Hemma - Chet Porter Remix,71812,
2022-02-15 22:14,Little Simz,Point and Kill,28755,
2022-02-15 22:17,Charlotte Cardin,Just Like That,178018,0IXmDKGgRZsLotlL23ls0r
2022-02-15 22:23,Marianas Trench,The Killing Kind,406467,141SNZkvr2CYsiedNQmOCL
2022-02-15 22:24,Amber Mark,Thong Song,10109,
2022-02-15 22:27,Giveon,Like I Want You,177550,
2022-02-15 22:39,Giveon,Like I Want You,83227,
2022-02-15 22:43,Jerry Folk,Purple Feelings (feat. Rainsford),205380,4j58N9Ww4rpuOxiTK2sFVZ
2022-02-15 22:47,RKCB,Baptize,247912,06DkevSU67Vdlpoq4mxNWm
2022-02-15 22:52,Hippo Campus,Understand,268633,3AllE6eMMUwKLj7IsIJaMy
2022-02-15 22:54,Alina Baraz,Maze,133085,15qsP4hafiNestjAxqJAL9
2022-02-15 22:57,Emmit Fenn,Edge Of The Dark - LANNÉ Remix,182104,5ShjdWbCm7q7QYoAs6NDN2
2022-02-15 22:57,Lady Gaga,Stupid Love,20693,
2022-02-15 22:57,Doja Cat,Say So,2954,
2022-02-15 23:03,Glass Animals,The Other Side Of Paradise,320654,0rRjGruFonCGOt0S5zAJNQ
2022-02-15 23:06,Loud Luxury,Aftertaste (Mixed),194285,3SrgHzUxU6n0XXmfakSlbI
2022-02-15 23:11,Fergie,Fergalicious,292373,
2022-02-15 23:13,Don Diablo,Stay Awake - Don Diablo VIP Mix,101091,1kp7epwsW5zkObe35QAl5C
2022-02-15 23:16,The Pussycat Dolls,Beep,229360,
2022-02-15 23:21,Christina Aguilera,Dirrty (feat. Redman),298853,
2022-02-15 23:25,Glass Animals,Tokyo Drifting (with Denzel Curry),217693,3AHqaOkEFKZ6zEHdiplIv7
2022-02-15 23:29,Lorde,Green Light,234652,6ie2Bw3xLj2JcGowOlcMhb
2022-02-15 23:32,Fergie,Glamorous,2894,
2022-02-15 23:32,J Balvin,Mi Gente (feat. Beyoncé),160400,
2022-02-15 23:32,Ariana Grande,One Last Time,4260,
2022-02-15 23:32,Wafia,I'm Good,3722,
